carat,depth,table,x,y,z,symmetry_val,Good,Ideal,Premium,Very Good,E,F,G,H,I,J,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
0.91,59.9,58.0,6.35,6.27,3.78,1.0127591706539074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,63.1,58.0,5.08,5.13,3.22,0.9902534113060428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,60.6,60.0,4.79,4.75,2.89,1.0084210526315789,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.29,61.7,55.0,4.25,4.28,2.63,0.9929906542056074,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.2,63.5,56.0,6.77,6.7,4.28,1.0104477611940297,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.18,61.1,57.0,6.78,6.84,4.16,0.9912280701754388,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.62,62.2,58.0,7.46,7.5,4.65,0.9946666666666668,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.51,61.5,58.0,7.3,7.39,4.52,0.9878213802435724,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7,64.3,56.0,5.56,5.58,3.58,0.9964157706093191,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.85,60.3,57.0,6.09,6.22,3.71,0.9790996784565916,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6,60.5,60.0,7.55,7.52,4.56,1.0039893617021276,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,61.9,55.0,4.31,4.35,2.68,0.9908045977011494,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,60.2,65.0,7.37,7.34,4.43,1.0040871934604905,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.53,61.9,56.0,7.45,7.32,4.57,1.01775956284153,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.79,61.5,56.0,7.77,7.81,4.79,0.9948783610755442,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,63.5,58.0,4.22,4.29,2.7,0.9836829836829836,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,60.4,61.0,4.76,4.81,2.89,0.9896049896049895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.72,62.3,57.0,5.74,5.69,3.56,1.0087873462214412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.34,60.8,56.0,4.56,4.55,2.77,1.0021978021978022,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.41,62.9,56.0,4.73,4.71,2.97,1.0042462845010616,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,63.2,55.0,4.34,4.36,2.75,0.9954128440366972,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,61.1,56.0,4.44,4.46,2.72,0.9955156950672648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,62.2,59.0,4.47,4.41,2.76,1.0136054421768708,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.7,59.8,59.0,5.78,5.82,3.47,0.9931271477663229,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.53,61.3,56.0,5.22,5.26,3.21,0.9923954372623576,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.26,60.5,58.0,6.99,7.03,4.24,0.9943100995732574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.45,65.8,55.0,4.81,4.73,3.14,1.0169133192389004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,62.0,58.0,4.46,4.44,2.76,1.0045045045045045,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.51,61.9,57.0,7.35,7.41,4.57,0.9919028340080972,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.51,63.0,58.0,7.32,7.28,4.6,1.0054945054945057,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.01,59.3,62.0,6.51,6.58,3.88,0.9893617021276596,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.39,60.4,60.0,4.74,4.8,2.88,0.9875,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.48,62.2,62.0,4.95,4.99,3.09,0.9919839679358716,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,62.7,59.0,6.38,6.45,4.02,0.9891472868217054,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,61.9,57.0,4.32,4.28,2.66,1.0093457943925237,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.2,62.5,55.0,6.77,6.84,4.25,0.9897660818713451,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.56,61.4,56.0,7.47,7.42,4.57,1.0067385444743937,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,62.1,57.0,5.73,5.76,3.57,0.9947916666666669,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,62.3,57.0,4.3,4.33,2.69,0.9930715935334872,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.98,62.5,58.0,7.95,7.99,4.98,0.9949937421777222,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.02,62.5,59.0,8.05,8.01,5.02,1.0049937578027466,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,62.0,57.0,6.43,6.37,3.97,1.009419152276295,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,56.3,59.0,5.41,5.35,3.03,1.0112149532710282,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.09,61.0,59.0,6.6,6.65,4.04,0.9924812030075189,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,60.1,60.0,5.18,5.14,3.1,1.0077821011673151,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.4,56.0,4.37,4.33,2.67,1.0092378752886837,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.23,62.8,54.0,3.92,3.94,2.47,0.9949238578680204,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.59,62.1,55.0,5.35,5.4,3.34,0.9907407407407406,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.6,62.7,56.0,7.51,7.39,4.67,1.0162381596752368,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.74,58.8,60.0,5.93,5.91,3.48,1.003384094754653,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.71,62.9,58.0,7.58,7.64,4.79,0.9921465968586388,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.0,61.7,63.0,6.36,6.37,3.93,0.998430141287284,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,60.0,60.0,6.41,6.4,4.02,1.0015625,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.5,56.0,5.17,5.14,3.17,1.0058365758754864,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.09,61.2,60.0,6.64,6.6,4.05,1.0060606060606059,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,66.4,60.0,6.29,6.21,4.15,1.0128824476650564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62.0,52.0,5.71,5.67,3.53,1.0070546737213404,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,60.7,56.0,5.81,5.82,3.53,0.9982817869415808,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.36,61.1,57.0,7.2,7.14,4.38,1.0084033613445378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.74,64.2,53.0,5.72,5.69,3.66,1.0052724077328643,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,61.1,59.0,6.53,6.47,3.97,1.009273570324575,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.6,58.0,4.27,4.29,2.68,0.9953379953379952,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.41,63.4,56.0,4.73,4.76,3.01,0.9936974789915968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.79,62.6,56.0,5.92,5.87,3.69,1.008517887563884,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,58.0,65.0,4.13,4.18,2.41,0.9880382775119616,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,62.2,53.0,4.34,4.38,2.71,0.9908675799086758,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.34,59.7,59.0,4.57,4.54,2.72,1.0066079295154189,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.0,60.0,6.35,6.32,3.99,1.0047468354430378,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.74,62.5,58.0,7.67,7.65,4.79,1.0026143790849673,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.24,59.5,61.0,6.98,7.03,4.17,0.992887624466572,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.56,60.2,57.0,5.36,5.4,3.24,0.9925925925925926,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,64.3,54.0,4.72,4.68,3.02,1.0085470085470083,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.91,63.6,56.0,6.14,6.09,3.89,1.0082101806239736,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.34,59.6,59.0,4.57,4.55,2.72,1.0043956043956046,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.0,56.0,4.78,4.74,2.95,1.0084388185654007,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.57,60.1,56.0,5.4,5.42,3.25,0.9963099630996309,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8,61.0,55.0,6.0,6.03,3.67,0.9950248756218903,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.08,60.3,59.0,6.62,6.64,4.0,0.9969879518072291,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,62.4,58.0,4.37,4.41,2.74,0.9909297052154196,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,62.0,54.0,4.58,4.61,2.85,0.9934924078091104,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.38,62.2,56.0,4.64,4.62,2.88,1.0043290043290043,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.54,63.8,57.0,7.31,7.34,4.67,0.9959128065395096,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.7,60.0,5.67,5.7,3.51,0.9947368421052633,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.54,64.1,55.0,5.15,5.11,3.29,1.0078277886497065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.4,64.0,5.66,5.71,3.49,0.9912434325744308,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.7,55.0,5.17,5.13,3.18,1.0077972709551657,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.23,59.4,57.0,4.06,4.09,2.42,0.9926650366748164,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.13,62.7,55.0,6.61,6.69,4.17,0.9880418535127056,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,61.0,57.0,4.46,4.42,2.71,1.0090497737556559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.76,58.5,62.0,5.93,6.01,3.49,0.9866888519134775,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.25,61.5,56.0,7.0,6.92,4.28,1.0115606936416186,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,61.3,60.0,6.39,6.43,3.93,0.9937791601866252,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,60.2,56.0,4.37,4.4,2.64,0.9931818181818182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6,62.0,62.0,5.33,5.4,3.32,0.9870370370370368,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,61.9,58.0,6.39,6.34,3.94,1.0078864353312302,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.36,60.6,57.0,4.61,4.57,2.78,1.0087527352297594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.9,59.0,4.27,4.22,2.67,1.0118483412322274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.07,61.7,58.0,6.55,6.58,4.05,0.9954407294832828,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,61.7,57.0,7.38,7.41,4.56,0.9959514170040484,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.01,61.6,54.0,6.51,6.55,4.02,0.9938931297709924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34,62.4,57.0,4.46,4.48,2.79,0.9955357142857142,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,63.4,54.0,4.23,4.29,2.7,0.9860139860139862,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.31,62.5,57.0,4.36,4.31,2.71,1.0116009280742462,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,62.6,57.0,6.13,6.18,3.85,0.9919093851132686,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.25,63.5,60.0,6.74,6.64,4.25,1.0150602409638556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,60.5,56.0,6.61,6.52,3.97,1.0138036809815951,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,61.6,55.0,4.37,4.4,2.7,0.9931818181818182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.34,61.4,56.0,4.48,4.51,2.76,0.993348115299335,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.21,62.6,58.0,6.74,6.71,4.21,1.0044709388971684,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.3,62.7,59.0,4.32,4.29,2.7,1.006993006993007,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,62.1,58.0,4.28,4.25,2.65,1.0070588235294118,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,60.7,55.0,6.74,6.71,4.08,1.0044709388971684,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,63.4,59.0,4.7,4.67,2.97,1.006423982869379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,64.0,56.0,4.69,4.66,2.99,1.0064377682403434,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,64.1,58.0,6.24,6.33,4.03,0.9857819905213272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,58.5,63.0,6.21,6.3,3.66,0.9857142857142858,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,62.3,60.0,5.78,5.8,3.61,0.9965517241379312,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.34,61.0,56.0,4.51,4.54,2.76,0.9933920704845814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.63,60.4,58.0,5.59,5.64,3.39,0.9911347517730495,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,60.7,56.0,6.47,6.54,3.95,0.9892966360856268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,61.1,57.0,6.52,6.48,3.97,1.0061728395061726,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.61,59.5,62.0,5.55,5.51,3.29,1.0072595281306715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.7,57.0,5.1,5.17,3.17,0.9864603481624756,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.2,58.0,4.82,4.86,2.96,0.9917695473251028,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.9,62.8,57.0,6.13,6.16,3.86,0.99512987012987,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.43,62.3,57.0,4.78,4.82,2.99,0.991701244813278,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.07,60.5,59.0,6.59,6.67,4.01,0.9880059970014992,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,62.8,58.0,5.66,5.62,3.54,1.0071174377224201,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.08,61.2,57.4,6.57,6.63,4.04,0.990950226244344,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.49,58.9,60.5,5.17,5.21,3.05,0.9923224568138196,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.05,62.1,57.0,6.48,6.5,4.03,0.9969230769230769,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.8,56.0,4.6,4.56,2.83,1.0087719298245614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.92,58.7,61.0,6.34,6.43,3.75,0.9860031104199068,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9,60.9,59.0,6.25,6.22,3.8,1.004823151125402,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.38,62.1,55.0,4.62,4.65,2.88,0.9935483870967742,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1,60.1,62.0,6.65,6.69,4.01,0.9940209267563528,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.04,62.1,59.0,6.46,6.52,4.03,0.99079754601227,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,62.3,55.0,4.77,4.79,2.98,0.9958246346555324,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.23,61.4,56.0,6.89,6.91,4.24,0.9971056439942112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.32,62.2,56.0,4.34,4.38,2.71,0.9908675799086758,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52,62.1,56.0,5.14,5.2,3.2,0.9884615384615384,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.75,61.1,59.0,5.85,5.9,3.59,0.9915254237288136,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,64.3,63.0,5.58,5.55,3.58,1.0054054054054054,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.52,62.0,56.0,7.36,7.34,4.56,1.0027247956403271,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.92,59.8,59.0,6.33,6.37,3.8,0.9937205651491364,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.09,63.0,54.0,6.61,6.54,4.14,1.0107033639143732,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.55,62.4,57.6,5.23,5.28,3.27,0.9905303030303032,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.4,54.0,5.72,5.76,3.58,0.9930555555555556,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,62.6,54.0,4.78,4.74,2.98,1.0084388185654007,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,59.5,62.0,4.84,4.8,2.87,1.0083333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.2,63.3,58.0,6.66,6.74,4.24,0.9881305637982196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.32,62.0,57.0,8.49,8.45,5.25,1.004733727810651,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3,61.0,61.0,4.3,4.32,2.63,0.9953703703703702,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.04,62.9,54.0,6.46,6.49,4.07,0.99537750385208,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.35,61.8,55.0,4.53,4.57,2.81,0.9912472647702408,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.23,61.9,58.0,3.93,3.96,2.44,0.9924242424242424,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.02,61.5,56.0,6.51,6.47,3.99,1.0061823802163834,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,61.8,58.0,4.75,4.76,2.94,0.9978991596638656,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.74,61.4,56.0,5.83,5.86,3.59,0.9948805460750852,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.31,61.9,56.0,4.35,4.37,2.7,0.9954233409610984,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.36,61.6,56.0,4.62,4.57,2.83,1.0109409190371992,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.38,61.3,57.0,4.67,4.7,2.87,0.9936170212765956,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.02,62.7,59.0,7.97,8.03,5.02,0.9925280199252804,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,62.3,59.0,6.36,6.41,3.98,0.9921996879875196,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.42,60.5,58.0,4.84,4.81,2.92,1.0062370062370063,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.11,62.5,57.0,6.54,6.49,4.07,1.007704160246533,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,61.9,57.0,6.42,6.35,3.95,1.0110236220472442,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.1,61.7,55.0,8.21,8.13,5.04,1.0098400984009839,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.33,59.7,59.0,4.52,4.53,2.7,0.997792494481236,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.38,61.9,60.0,4.66,4.62,2.87,1.0086580086580086,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.55,61.2,56.4,5.28,5.33,3.25,0.9906191369606004,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.26,61.6,56.0,6.88,6.93,4.26,0.9927849927849928,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,61.1,62.0,4.76,4.83,2.93,0.9855072463768116,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,62.2,57.0,4.59,4.64,2.87,0.9892241379310344,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.03,60.4,59.0,8.15,8.12,4.91,1.0036945812807885,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.59,62.6,56.0,5.39,5.34,3.36,1.0093632958801495,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,61.2,60.0,4.37,4.39,2.68,0.9954441913439636,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,62.6,57.0,4.68,4.77,2.96,0.981132075471698,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,62.4,60.0,6.31,6.36,3.95,0.992138364779874,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,59.4,64.0,6.36,6.29,3.76,1.0111287758346583,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.39,62.3,59.0,4.69,4.65,2.91,1.0086021505376344,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,62.8,62.0,5.22,5.25,3.29,0.9942857142857142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,62.3,59.0,6.36,6.45,3.99,0.986046511627907,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.5,62.1,62.0,5.08,5.1,3.16,0.9960784313725491,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.4,59.0,5.62,5.64,3.57,0.99645390070922,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.26,61.9,56.0,4.07,4.1,2.53,0.9926829268292684,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.34,60.2,58.0,4.52,4.55,2.73,0.9934065934065932,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.0,62.0,57.0,8.03,8.1,5.0,0.9913580246913579,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.59,62.9,56.0,7.48,7.43,4.69,1.006729475100942,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.01,61.9,56.0,6.41,6.45,3.98,0.9937984496124029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,60.2,59.0,4.4,4.43,2.66,0.9932279909706548,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,60.6,57.0,5.25,5.28,3.19,0.9943181818181818,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,60.9,59.0,4.99,5.03,3.05,0.9920477137176938,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.5,63.4,58.0,7.2,7.16,4.55,1.005586592178771,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.82,62.4,56.0,6.01,5.98,3.74,1.0050167224080266,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.71,61.8,57.0,7.7,7.6,4.73,1.0131578947368425,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,63.0,57.0,6.1,6.19,3.87,0.98546042003231,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.96,66.9,60.0,6.15,6.04,4.09,1.0182119205298017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.51,64.0,58.0,7.27,7.24,4.64,1.0041436464088398,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.52,62.6,55.0,5.14,5.12,3.21,1.00390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.5,60.0,6.42,6.39,4.0,1.0046948356807512,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.43,62.0,59.0,4.83,4.78,2.98,1.010460251046025,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.9,63.8,61.0,6.08,6.05,3.87,1.0049586776859505,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.22,65.0,56.0,6.71,6.8,4.39,0.986764705882353,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.34,62.3,60.0,4.49,4.46,2.79,1.0067264573991033,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.7,62.5,61.0,7.54,7.47,4.69,1.0093708165997324,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.35,61.6,56.0,4.56,4.53,2.8,1.0066225165562912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,63.8,54.0,4.46,4.48,2.85,0.9955357142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
